"SOURCE","Source","BRANCH","Branch","TYPEXP","Type of Expenditure","TYPROG","Type of Programme","UNIT","Measure","COUNTRY","Country","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","SVN","Slovenia","2014","2014","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","SVN","Slovenia","2015","2015","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","SVN","Slovenia","2016","2016","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","SVN","Slovenia","2017","2017","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","AUS","Australia","1980","1980","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","AUS","Australia","1981","1981","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","AUS","Australia","1982","1982","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","AUS","Australia","1983","1983","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","AUS","Australia","1984","1984","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","AUS","Australia","1985","1985","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","AUS","Australia","1986","1986","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","AUS","Australia","1987","1987","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","AUS","Australia","1988","1988","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","AUS","Australia","1989","1989","PC","Percentage","0","Units",,,0.001,,
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","AUS","Australia","1990","1990","PC","Percentage","0","Units",,,0.006,,
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","AUS","Australia","1991","1991","PC","Percentage","0","Units",,,0.09,,
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","AUS","Australia","1992","1992","PC","Percentage","0","Units",,,0.121,,
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","AUS","Australia","1993","1993","PC","Percentage","0","Units",,,0.275,,
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","AUS","Australia","1994","1994","PC","Percentage","0","Units",,,0.288,,
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","AUS","Australia","1995","1995","PC","Percentage","0","Units",,,2.115,,
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","AUS","Australia","1996","1996","PC","Percentage","0","Units",,,2.354,,
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","AUS","Australia","1997","1997","PC","Percentage","0","Units",,,2.79,,
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","AUS","Australia","1998","1998","PC","Percentage","0","Units",,,2.713,,
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","AUS","Australia","1999","1999","PC","Percentage","0","Units",,,3.237,,
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","AUS","Australia","2000","2000","PC","Percentage","0","Units",,,2.892,,
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","AUS","Australia","2001","2001","PC","Percentage","0","Units",,,3.101,,
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","AUS","Australia","2002","2002","PC","Percentage","0","Units",,,3.056,,
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","AUS","Australia","2003","2003","PC","Percentage","0","Units",,,2.474,,
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","AUS","Australia","2004","2004","PC","Percentage","0","Units",,,1.734,,
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","AUS","Australia","2005","2005","PC","Percentage","0","Units",,,1.891,,
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","AUS","Australia","2006","2006","PC","Percentage","0","Units",,,1.924,,
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","AUS","Australia","2007","2007","PC","Percentage","0","Units",,,4.237,,
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","AUS","Australia","2008","2008","PC","Percentage","0","Units",,,3.449,,
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","AUS","Australia","2009","2009","PC","Percentage","0","Units",,,3.327,,
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","AUS","Australia","2010","2010","PC","Percentage","0","Units",,,3.356,,
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","AUS","Australia","2011","2011","PC","Percentage","0","Units",,,3.632,,
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","AUS","Australia","2012","2012","PC","Percentage","0","Units",,,3.756,,
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","AUS","Australia","2013","2013","PC","Percentage","0","Units",,,3.959,,
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","AUS","Australia","2014","2014","PC","Percentage","0","Units",,,4.466,,
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","AUS","Australia","2015","2015","PC","Percentage","0","Units",,,4.649,,
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","AUS","Australia","2016","2016","PC","Percentage","0","Units",,,4.827,,
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","AUS","Australia","2017","2017","PC","Percentage","0","Units",,,5.031,,
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","AUT","Austria","1980","1980","PC","Percentage","0","Units",,,1.375,,
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","AUT","Austria","1981","1981","PC","Percentage","0","Units",,,,"m","Data not available"
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","AUT","Austria","1982","1982","PC","Percentage","0","Units",,,,"m","Data not available"
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","AUT","Austria","1983","1983","PC","Percentage","0","Units",,,,"m","Data not available"
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","AUT","Austria","1984","1984","PC","Percentage","0","Units",,,,"m","Data not available"
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","AUT","Austria","1985","1985","PC","Percentage","0","Units",,,1.159,,
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","AUT","Austria","1986","1986","PC","Percentage","0","Units",,,,"m","Data not available"
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","AUT","Austria","1987","1987","PC","Percentage","0","Units",,,,"m","Data not available"
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","AUT","Austria","1988","1988","PC","Percentage","0","Units",,,,"m","Data not available"
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","AUT","Austria","1989","1989","PC","Percentage","0","Units",,,,"m","Data not available"
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","AUT","Austria","1990","1990","PC","Percentage","0","Units",,,1.143,,
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","AUT","Austria","1991","1991","PC","Percentage","0","Units",,,1.145,,
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","AUT","Austria","1992","1992","PC","Percentage","0","Units",,,1.14,,
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","AUT","Austria","1993","1993","PC","Percentage","0","Units",,,1.098,,
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","AUT","Austria","1994","1994","PC","Percentage","0","Units",,,1.055,,
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","AUT","Austria","1995","1995","PC","Percentage","0","Units",,,1.082,,
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","AUT","Austria","1996","1996","PC","Percentage","0","Units",,,1.014,,
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","AUT","Austria","1997","1997","PC","Percentage","0","Units",,,0.955,,
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","AUT","Austria","1998","1998","PC","Percentage","0","Units",,,0.926,,
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","AUT","Austria","1999","1999","PC","Percentage","0","Units",,,1.02,,
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","AUT","Austria","2000","2000","PC","Percentage","0","Units",,,0.922,,
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","AUT","Austria","2001","2001","PC","Percentage","0","Units",,,0.931,,
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","AUT","Austria","2002","2002","PC","Percentage","0","Units",,,0.924,,
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","AUT","Austria","2003","2003","PC","Percentage","0","Units",,,0.903,,
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","AUT","Austria","2004","2004","PC","Percentage","0","Units",,,0.838,,
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","AUT","Austria","2005","2005","PC","Percentage","0","Units",,,0.827,,
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","AUT","Austria","2006","2006","PC","Percentage","0","Units",,,0.785,,
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","AUT","Austria","2007","2007","PC","Percentage","0","Units",,,0.802,,
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","AUT","Austria","2008","2008","PC","Percentage","0","Units",,,0.83,,
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","AUT","Austria","2009","2009","PC","Percentage","0","Units",,,0.86,,
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","AUT","Austria","2010","2010","PC","Percentage","0","Units",,,0.831,,
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","AUT","Austria","2011","2011","PC","Percentage","0","Units",,,0.834,,
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","AUT","Austria","2012","2012","PC","Percentage","0","Units",,,0.814,,
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","AUT","Austria","2013","2013","PC","Percentage","0","Units",,,0.832,,
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","AUT","Austria","2014","2014","PC","Percentage","0","Units",,,0.78,,
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","AUT","Austria","2015","2015","PC","Percentage","0","Units",,,0.8,,
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","AUT","Austria","2016","2016","PC","Percentage","0","Units",,,0.782,,
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","AUT","Austria","2017","2017","PC","Percentage","0","Units",,,0.782,,
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","BEL","Belgium","1980","1980","PC","Percentage","0","Units",,,0.104,,
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","BEL","Belgium","1981","1981","PC","Percentage","0","Units",,,0.114,,
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","BEL","Belgium","1982","1982","PC","Percentage","0","Units",,,0.11,,
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","BEL","Belgium","1983","1983","PC","Percentage","0","Units",,,0.112,,
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","BEL","Belgium","1984","1984","PC","Percentage","0","Units",,,0.081,,
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","BEL","Belgium","1985","1985","PC","Percentage","0","Units",,,0.08,,
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","BEL","Belgium","1986","1986","PC","Percentage","0","Units",,,0.106,,
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","BEL","Belgium","1987","1987","PC","Percentage","0","Units",,,0.113,,
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","BEL","Belgium","1988","1988","PC","Percentage","0","Units",,,0.118,,
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","BEL","Belgium","1989","1989","PC","Percentage","0","Units",,,0.108,,
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","BEL","Belgium","1990","1990","PC","Percentage","0","Units",,,0.028,,
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","BEL","Belgium","1991","1991","PC","Percentage","0","Units",,,0.03,,
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","BEL","Belgium","1992","1992","PC","Percentage","0","Units",,,0.037,,
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","BEL","Belgium","1993","1993","PC","Percentage","0","Units",,,0.035,,
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","BEL","Belgium","1994","1994","PC","Percentage","0","Units",,,0.034,,
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","BEL","Belgium","1995","1995","PC","Percentage","0","Units",,,0.04,,
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","BEL","Belgium","1996","1996","PC","Percentage","0","Units",,,0,,
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","BEL","Belgium","1997","1997","PC","Percentage","0","Units",,,0,,
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","BEL","Belgium","1998","1998","PC","Percentage","0","Units",,,0,,
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","BEL","Belgium","1999","1999","PC","Percentage","0","Units",,,0,,
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","BEL","Belgium","2000","2000","PC","Percentage","0","Units",,,0,,
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","BEL","Belgium","2001","2001","PC","Percentage","0","Units",,,0,,
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","BEL","Belgium","2002","2002","PC","Percentage","0","Units",,,0,,
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","BEL","Belgium","2003","2003","PC","Percentage","0","Units",,,0,,
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","BEL","Belgium","2004","2004","PC","Percentage","0","Units",,,0,,
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","BEL","Belgium","2005","2005","PC","Percentage","0","Units",,,0,,
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","BEL","Belgium","2006","2006","PC","Percentage","0","Units",,,0,,
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","BEL","Belgium","2007","2007","PC","Percentage","0","Units",,,0,,
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","BEL","Belgium","2008","2008","PC","Percentage","0","Units",,,0,,
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","BEL","Belgium","2009","2009","PC","Percentage","0","Units",,,0,,
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","BEL","Belgium","2010","2010","PC","Percentage","0","Units",,,0,,
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","BEL","Belgium","2011","2011","PC","Percentage","0","Units",,,0,,
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","BEL","Belgium","2012","2012","PC","Percentage","0","Units",,,0,,
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","BEL","Belgium","2013","2013","PC","Percentage","0","Units",,,0,,
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","BEL","Belgium","2014","2014","PC","Percentage","0","Units",,,0,,
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","BEL","Belgium","2015","2015","PC","Percentage","0","Units",,,0,,
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","BEL","Belgium","2016","2016","PC","Percentage","0","Units",,,0,,
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","BEL","Belgium","2017","2017","PC","Percentage","0","Units",,,0,,
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","CAN","Canada","1980","1980","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","CAN","Canada","1981","1981","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","CAN","Canada","1982","1982","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","CAN","Canada","1983","1983","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","CAN","Canada","1984","1984","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","CAN","Canada","1985","1985","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","CAN","Canada","1986","1986","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","CAN","Canada","1987","1987","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","CAN","Canada","1988","1988","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","CAN","Canada","1989","1989","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","CAN","Canada","1990","1990","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","CAN","Canada","1991","1991","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","CAN","Canada","1992","1992","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","CAN","Canada","1993","1993","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","CAN","Canada","1994","1994","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","CAN","Canada","1995","1995","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","CAN","Canada","1996","1996","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","CAN","Canada","1997","1997","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","CAN","Canada","1998","1998","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","CAN","Canada","1999","1999","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","CAN","Canada","2000","2000","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","CAN","Canada","2001","2001","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","CAN","Canada","2002","2002","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","CAN","Canada","2003","2003","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","CAN","Canada","2004","2004","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","CAN","Canada","2005","2005","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","CAN","Canada","2006","2006","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","CAN","Canada","2007","2007","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","CAN","Canada","2008","2008","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","CAN","Canada","2009","2009","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","CAN","Canada","2010","2010","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","CAN","Canada","2011","2011","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","CAN","Canada","2012","2012","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","CAN","Canada","2013","2013","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","CAN","Canada","2014","2014","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","CAN","Canada","2015","2015","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GDP","In percentage of Gross Domestic Product","CAN","Canada","2016","2016","PC","Percentage","0","Units",,,,"a","Data do not exist"
